shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
15.5,18.954941305963395,22.482300119368947,0.7073005288544213,-12.378746184348024,0.19,44.429450383401445,12.023565502202475,16.004774055440784,4d1bcd48f2373cb87b4673d329e65ee3
16.0,19.223851272379203,22.737140647885454,0.7006273288720091,-12.828746184348024,0.18,43.929450383401445,12.283565502202475,16.44595052602902,4d1bcd48f2373cb87b4673d329e65ee3
16.5,19.49493787762466,22.99894151968897,0.6936935417555135,-13.278746184348025,0.17,43.429450383401445,12.543565502202476,16.89351879217878,4d1bcd48f2373cb87b4673d329e65ee3
17.0,19.774937877624662,23.26746778681387,0.6864991675049342,-13.728746184348024,0.17,42.929450383401445,12.803565502202476,17.39351879217878,4d1bcd48f2373cb87b4673d329e65ee3
17.5,20.05493787762466,23.542489320264522,0.6790442061202715,-14.178746184348023,0.17,42.429450383401445,13.063565502202476,17.89351879217878,4d1bcd48f2373cb87b4673d329e65ee3
18.0,20.332838481417582,23.821304385886965,0.6713969933542883,-14.626646788140947,0.17,41.929450383401445,13.315167917374163,18.39351879217878,4d1bcd48f2373cb87b4673d329e65ee3
18.5,20.607838481417584,24.10277348010428,0.6635856642370574,-15.071646788140947,0.17,41.429450383401445,13.555167917374163,18.89351879217878,4d1bcd48f2373cb87b4673d329e65ee3
19.0,20.880457387363712,24.388348650011768,0.6555666103135228,-15.51426569408708,0.17,40.929450383401445,13.785643541158702,19.39351879217878,4d1bcd48f2373cb87b4673d329e65ee3
19.5,21.148763063933558,24.67667091484151,0.6473745976885661,-15.95257137065692,0.17,40.429450383401445,13.99886624743806,19.89351879217878,4d1bcd48f2373cb87b4673d329e65ee3
20.0,21.428003096020056,24.96854338582933,0.638983650641576,-16.387571370656918,0.15,39.929450383401445,14.198866247438062,20.39351879217878,4d1bcd48f2373cb87b4673d329e65ee3
0.0,14.705163305483405,20.945335955767725,0.7459523878931122,5.920356073857708,0.56,73.52299119939656,4.8767780504385385,8.916697570816606,7010f628f2b8f23b01c2170791b7c58a
0.5,14.662283117909325,20.809534887308715,0.7492359919787118,5.420356073857709,0.54,73.02299119939656,4.8060146639763595,8.946109335522488,7010f628f2b8f23b01c2170791b7c58a
1.0,14.623667406256644,20.684931378959437,0.7522300548042187,4.92035607385771,0.53,72.52299119939656,4.751551817365626,8.97552110022837,7010f628f2b8f23b01c2170791b7c58a
1.5,14.60111517671288,20.571728903483127,0.7549345763696326,4.42035607385771,0.52,72.02299119939656,4.761342899190577,9.004932864934252,7010f628f2b8f23b01c2170791b7c58a
2.0,14.58123520157858,20.470116609451576,0.7573495566749536,3.92035607385771,0.51,71.52299119939656,4.781342899190577,9.034344629640135,7010f628f2b8f23b01c2170791b7c58a
2.5,14.591811994012883,20.38026785718695,0.7594749957201818,3.42035607385771,0.47,71.02299119939656,4.852414685303837,9.063756394346017,7010f628f2b8f23b01c2170791b7c58a
3.0,14.621811994012882,20.30233882725904,0.7613108935053173,2.92035607385771,0.47,70.52299119939656,4.992414685303837,9.0931681590519,7010f628f2b8f23b01c2170791b7c58a
3.5,14.65339853291054,20.235633905658613,0.7628767802943311,2.422725004976793,0.46,70.02299119939656,5.122938960827505,9.145847394444486,7010f628f2b8f23b01c2170791b7c58a
4.0,14.696931586585452,20.18008063806643,0.7641769508485969,1.9277250049767938,0.45,69.52299119939656,5.2770711755271495,9.234082688562133,7010f628f2b8f23b01c2170791b7c58a
4.5,14.757941058985255,20.136668779961763,0.7651904755553709,1.4327250049767937,0.43,69.02299119939656,5.5011090651263705,9.32231798267978,7010f628f2b8f23b01c2170791b7c58a
5.0,14.836432848252276,20.105476978895826,0.7659173544146529,0.9377250049767933,0.41,68.52299119939656,5.795076222194449,9.410553276797426,7010f628f2b8f23b01c2170791b7c58a
5.5,14.925878648122339,20.08656216339504,0.766357587426443,0.4427250049767932,0.39,68.02299119939656,6.124926308955811,9.498788570915073,7010f628f2b8f23b01c2170791b7c58a
6.0,15.030849025329324,20.07994722320049,0.7665114491062225,-0.05224537223019045,0.39,67.52299119939656,6.484807817783744,9.58702386503272,7010f628f2b8f23b01c2170791b7c58a
6.5,15.127481399226497,20.082075950915524,0.7664619410183955,-0.538877746127363,0.39,67.02299119939656,6.811337313372435,9.675259159150368,7010f628f2b8f23b01c2170791b7c58a
7.0,15.22650372083974,20.094687299860922,0.766168529645092,-1.0221578087858945,0.38,66.52299119939656,7.124457564006563,9.763494453268015,7010f628f2b8f23b01c2170791b7c58a
7.5,15.33434633554433,20.11508820280714,0.7656934991462523,-1.49974683728803,0.36,66.02299119939656,7.415909554195167,9.851729747385662,7010f628f2b8f23b01c2170791b7c58a
8.0,15.45111064413349,20.144577936606144,0.765005985255633,-1.97474683728803,0.35,65.52299119939656,7.7359095541951675,9.950343327321878,7010f628f2b8f23b01c2170791b7c58a
8.5,15.576110644133486,20.18579369460827,0.7640434071679256,-2.44974683728803,0.35,65.02299119939656,8.055909554195168,10.097402150851291,7010f628f2b8f23b01c2170791b7c58a
9.0,15.701110644133486,20.238663837283703,0.76280576488313,-2.92474683728803,0.35,64.52299119939656,8.375909554195168,10.244460974380702,7010f628f2b8f23b01c2170791b7c58a
